concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
44777583	micro-international unit per liter	Unit	UCUM	Unit	S	10*-6.[iU]/L	19700101	20991231	
9093	micro-international unit per milliliter	Unit	UCUM	Unit	S	10*-6.[iU]/mL	19700101	20991231	
720842	million per kilogram	Unit	UCUM	Unit	S	10*6/kg	20220407	20991231	
9442	million per liter	Unit	UCUM	Unit	S	10*6/L	19700101	20991231	
8816	million per milliliter	Unit	UCUM	Unit	S	10*6/mL	19700101	20991231	
8931	million per cubic millimeter	Unit	UCUM	Unit	S	10*6/mm3	19700101	20991231	
9441	million per specimen	Unit	UCUM	Unit	S	10*6/{spec}	19700101	20991231	
9689	Million unit	Unit	UCUM	Unit	S	10*6.[U]	19700101	20991231	
44777585	million allergen-specific IgE antibody units per liter	Unit	UCUM	Unit	S	10*6.[UA]/L	19700101	20991231	
9016	microunit per gram of hemoglobin	Unit	UCUM	Unit	S	10*-6.[U]/g{HGB}	19700101	20991231	
8815	million per microliter	Unit	UCUM	Unit	S	10*6/uL	19700101	20991231	
8750	microunit per liter	Unit	UCUM	Unit	S	10*-6.[U]/L	19700101	20991231	
9163	microunit per liter of thyroid stimulationg hormone (TSH)	Unit	UCUM	Unit	S	10*-6.[U]/L{TSH}	19700101	20991231	
8860	microunit per milliliter	Unit	UCUM	Unit	S	10*-6.[U]/mL	19700101	20991231	
45890995	Million unit per milliliter	Unit	UCUM	Unit	S	10*6.[U]/mL	19700101	20991231	
44777584	microunit per specimen	Unit	UCUM	Unit	S	10*-6.[U]/{spec}	19700101	20991231	
710259	ten million	Unit	UCUM	Unit	S	10*7	20220506	20991231	
9443	hundred million	Unit	UCUM	Unit	S	10*8	19700101	20991231	
9242	per billion	Unit	UCUM	Unit	S	/10*9	19700101	20991231	
44777660	billion	Unit	UCUM	Unit	S	10*9	19700101	20991231	
44777588	billion cells per liter	Unit	UCUM	Unit	S	10*9.{cellls}/L	19700101	20991231	
44777589	billion copies per liter	Unit	UCUM	Unit	S	10*9.{copies}/L	19700101	20991231	
9444	billion per liter	Unit	UCUM	Unit	S	10*9/L	19700101	20991231	
9445	billion per milliliter	Unit	UCUM	Unit	S	10*9/mL	19700101	20991231	
9446	billion per microliter	Unit	UCUM	Unit	S	10*9/uL	19700101	20991231	
44777556	per 24 hours	Unit	UCUM	Unit	S	/(24.h)	19700101	20991231	
44777661	trimester	Unit	UCUM	Unit	S	3.mo	19700101	20991231	
9258	Invalid UCUM Concept, do not use	Unit	UCUM	Unit		9258	19700101	20220505	D
9259	Invalid UCUM Concept, do not use	Unit	UCUM	Unit		9259	19700101	20220505	D
9448	year	Unit	UCUM	Unit	S	a	19700101	20991231	
8543	ampere	Unit	UCUM	Unit	S	A	19700101	20991231	
9216	percent abnormal	Unit	UCUM	Unit	S	%{abnormal}	19700101	20991231	
33049	acre (British)	Unit	UCUM	Unit	S	[acr_br]	19700101	20991231	
33050	acre (US)	Unit	UCUM	Unit	S	[acr_us]	19700101	20991231	
8687	percent activity	Unit	UCUM	Unit	S	%{activity}	19700101	20991231	
8567	activity	Unit	UCUM	Unit		{activity}	19700101	20140103	U
45744809	Actuation	Unit	UCUM	Unit	S	{actuat}	19700101	20991231	
9449	mean gregorian year	Unit	UCUM	Unit	S	a_g	19700101	20991231	
32695	attogram per cell	Unit	UCUM	Unit	S	ag/{cell}	19700101	20991231	
9422	AHG-equivalent per milliliter	Unit	UCUM	Unit	S	{AHG}eq/mL	19700101	20991231	
8478	avidity index	Unit	UCUM	Unit	S	{ai}	19700101	20991231	
9450	mean julian year	Unit	UCUM	Unit	S	a_j	19700101	20991231	
710192	attokatal	Unit	UCUM	Unit	S	akat	20220506	20991231	
710235	alcohol unit	Unit	UCUM	Unit	S	[alcohol'U]	20220506	20991231	
710236	alcohol unit per 24 hours	Unit	UCUM	Unit	S	[alcohol'U]/(24.h)	20220506	20991231	
710237	alcohol unit per week	Unit	UCUM	Unit	S	[alcohol'U]/w	20220506	20991231	
710189	attomole	Unit	UCUM	Unit	S	amol	20220506	20991231	
9452	Angstrom	Unit	UCUM	Unit	S	Ang	19700101	20991231	
9099	IgA phospholipid unit	Unit	UCUM	Unit	S	[APL'U]	19700101	20991231	
9156	IgA phospholipid unit per milliliter	Unit	UCUM	Unit	S	[APL'U]/mL	19700101	20991231	
45891000	application	Unit	UCUM	Unit	S	[App]	19700101	20991231	
8542	anti-phosphatidylserine IgA concentration (APS) unit	Unit	UCUM	Unit	S	[APS'U]	19700101	20991231	
8823	anti-phosphatidylserine IgA concentration (APS) unit per milliter	Unit	UCUM	Unit	S	[APS'U]/mL	19700101	20991231	
9453	are	Unit	UCUM	Unit	S	ar	19700101	20991231	
9235	per arbitrary unit	Unit	UCUM	Unit	S	/[arb'U]	19700101	20991231	
9260	arbitrary unit	Unit	UCUM	Unit	S	[arb'U]	19700101	20991231	
44777561	arbitrary unit per liter	Unit	UCUM	Unit	S	[arb'U]/L	19700101	20991231	
8980	arbitrary unit per milliliter	Unit	UCUM	Unit	S	[arb'U]/mL	19700101	20991231	
9451	tropical year	Unit	UCUM	Unit	S	a_t	19700101	20991231	
8800	percent at 60 minutes	Unit	UCUM	Unit	S	%{at'60'min}	19700101	20991231	
9454	standard atmosphere	Unit	UCUM	Unit	S	atm	19700101	20991231	
9455	technical atmosphere	Unit	UCUM	Unit	S	att	19700101	20991231	
45744811	allergenic unit	Unit	UCUM	Unit	S	{AU}	19700101	20991231	
8664	astronomic unit	Unit	UCUM	Unit		AU	19700101	20140103	U
9456	barn	Unit	UCUM	Unit	S	b	19700101	20991231	
9457	bel	Unit	UCUM	Unit	S	B	19700101	20991231	
45744815	bacteria	Unit	UCUM	Unit	S	{bacteria}	19700101	20991231	
9464	bar	Unit	UCUM	Unit	S	bar	19700101	20991231	
9217	percent basal activity	Unit	UCUM	Unit	S	%{basal'activity}	19700101	20991231	
8688	percent baseline	Unit	UCUM	Unit	S	%{baseline}	19700101	20991231	
8568	baseline	Unit	UCUM	Unit	S	{baseline}	19700101	20991231	
45744810	bioequivalent allergenic unit	Unit	UCUM	Unit	S	{BAU}	19700101	20991231	
9261	barrel	Unit	UCUM	Unit	S	[bbl_us]	19700101	20991231	
9682	bone collagen equivalent per millimole of creatinine	Unit	UCUM	Unit	S	{BColl}eq/mmol{creat}	19700101	20991231	
9683	bone collagen equivalent per micromole of creatinine	Unit	UCUM	Unit	S	{BColl}eq/umol{creat}	19700101	20991231	
9465	baud	Unit	UCUM	Unit	S	Bd	19700101	20991231	
9262	Bodansky unit	Unit	UCUM	Unit	S	[bdsk'U]	19700101	20991231	
9161	Bethesda unit	Unit	UCUM	Unit	S	[beth'U]	19700101	20991231	
44777562	Bethesda unit per milliliter	Unit	UCUM	Unit	S	[beth'U]/mL	19700101	20991231	
9263	board foot	Unit	UCUM	Unit	S	[bf_i]	19700101	20991231	
9466	biot	Unit	UCUM	Unit	S	Bi	19700101	20991231	
9218	percent binding	Unit	UCUM	Unit	S	%{binding}	19700101	20991231	
9467	bit	Unit	UCUM	Unit	S	bit	19700101	20991231	
9468	bit [amount of information]	Unit	UCUM	Unit		bit_s	19700101	20140103	U
9458	bel kilowatt	Unit	UCUM	Unit	S	B[kW]	19700101	20991231	
9219	percent blockade	Unit	UCUM	Unit	S	%{blockade}	19700101	20991231	
9459	bel millivolt	Unit	UCUM	Unit	S	B[mV]	19700101	20991231	
9220	percent bound	Unit	UCUM	Unit	S	%{bound}	19700101	20991231	
9469	becquerel	Unit	UCUM	Unit	S	Bq	19700101	20991231	
9460	bel sound pressure	Unit	UCUM	Unit	S	B[SPL]	19700101	20991231	
9264	thermal unit (British)	Unit	UCUM	Unit	S	[Btu]	19700101	20991231	
9265	British thermal unit at 39 degrees Fahrenheit	Unit	UCUM	Unit	S	[Btu_39]	19700101	20991231	
9266	british thermal unit at 59 degrees Fahrenheit	Unit	UCUM	Unit	S	[Btu_59]	19700101	20991231	
9267	British thermal unit at 60 degrees Fahrenheit	Unit	UCUM	Unit	S	[Btu_60]	19700101	20991231	
9268	thermal unit (international)	Unit	UCUM	Unit	S	[Btu_IT]	19700101	20991231	
9269	mean British Thermal Unit	Unit	UCUM	Unit	S	[Btu_m]	19700101	20991231	
9270	thermochemical British Thermal Unit	Unit	UCUM	Unit	S	[Btu_th]	19700101	20991231	
8540	bushel	Unit	UCUM	Unit		bu	19700101	20140103	U
9271	bushel (US)	Unit	UCUM	Unit	S	[bu_us]	19700101	20991231	
8798	bushel per milliliter	Unit	UCUM	Unit	S	[bu_us]/mL	19700101	20991231	
9461	bel microvolt	Unit	UCUM	Unit	S	B[uV]	19700101	20991231	
9462	bel volt	Unit	UCUM	Unit	S	B[V]	19700101	20991231	
9463	bel watt	Unit	UCUM	Unit	S	B[W]	19700101	20991231	
9470	byte	Unit	UCUM	Unit	S	By	19700101	20991231	
9272	velocity of light	Unit	UCUM	Unit	S	[c]	19700101	20991231	
9471	coulomb	Unit	UCUM	Unit	S	C	19700101	20991231	
8998	complement activity enzyme unit	Unit	UCUM	Unit	S	[CAE'U]	19700101	20991231	
9472	calorie	Unit	UCUM	Unit	S	cal	19700101	20991231	
9273	nutrition label calories	Unit	UCUM	Unit	S	[Cal]	19700101	20991231	
9473	calorie at 15 degrees Celsius	Unit	UCUM	Unit	S	cal_[15]	19700101	20991231	
9474	calorie at 20 degrees Celsius	Unit	UCUM	Unit	S	cal_[20]	19700101	20991231	
44777555	percent calculated	Unit	UCUM	Unit	S	%{calc}	19700101	20991231	
8596	calculated	Unit	UCUM	Unit	S	{calc}	19700101	20991231	
9475	calorie (international table)	Unit	UCUM	Unit	S	cal_IT	19700101	20991231	
9476	mean calorie	Unit	UCUM	Unit	S	cal_m	19700101	20991231	
9477	thermochemical calorie	Unit	UCUM	Unit	S	cal_th	19700101	20991231	
9274	carat of gold alloys	Unit	UCUM	Unit	S	[car_Au]	19700101	20991231	
9221	percent carboxyhemoglobin	Unit	UCUM	Unit	S	%{carboxyhemoglobin}	19700101	20991231	
9275	metric carat	Unit	UCUM	Unit	S	[car_m]	19700101	20991231	
9276	50% cell culture infectious dose	Unit	UCUM	Unit	S	[CCID_50]	19700101	20991231	
9478	candela	Unit	UCUM	Unit	S	cd	19700101	20991231	
8659	percent CD19+ cells	Unit	UCUM	Unit	S	%{CD19+'cells}	19700101	20991231	
8484	CD59-deficient cells	Unit	UCUM	Unit	S	{CD59-deficient cells}	19700101	20991231	
586323	degree Celsius	Unit	UCUM	Unit	S	Cel	19700101	20991231	
45744812	cells	Unit	UCUM	Unit	S	{cells}	19700101	20991231	
720852	cells per 7.5 mililiters	Unit	UCUM	Unit	S	{cells}/(75.10*-1.mL)	20220407	20991231	
8889	cells per high power field	Unit	UCUM	Unit	S	{cells}/[HPF]	19700101	20991231	
44777569	cells per liter	Unit	UCUM	Unit	S	{cells}/L	19700101	20991231	
8888	cells per cubic millimeter	Unit	UCUM	Unit	S	{cells}/mm3	19700101	20991231	
8784	cells per microliter	Unit	UCUM	Unit	S	{cells}/uL	19700101	20991231	
9277	cubic foot	Unit	UCUM	Unit	S	[cft_i]	19700101	20991231	
9278	colony forming unit	Unit	UCUM	Unit	S	[CFU]	19700101	20991231	
9423	colony forming unit per milliliter	Unit	UCUM	Unit	S	[CFU]/mL	19700101	20991231	
9479	centigram	Unit	UCUM	Unit	S	cg	19700101	20991231	
32666	centigray	Unit	UCUM	Unit	S	cGy	19700101	20991231	
710222	centigray per hour	Unit	UCUM	Unit	S	cGy/h	20220506	20991231	
710223	centigray per minute	Unit	UCUM	Unit	S	cGy/min	20220506	20991231	
9279	charriere french	Unit	UCUM	Unit	S	[Ch]	19700101	20991231	
9424	complement Ch50 unit per milliliter	Unit	UCUM	Unit	S	[CH50'U]/mL	19700101	20991231	
9280	Gunter's chain (British)	Unit	UCUM	Unit	S	[ch_br]	19700101	20991231	
9281	Gunter's chain (US)	Unit	UCUM	Unit	S	[ch_us]	19700101	20991231	
9480	curie	Unit	UCUM	Unit	S	Ci	19700101	20991231	
9282	cicero didot's pica	Unit	UCUM	Unit	S	[cicero]	19700101	20991231	
9283	cubic inch	Unit	UCUM	Unit	S	[cin_i]	19700101	20991231	
9481	circle	Unit	UCUM	Unit	S	circ	19700101	20991231	
9482	centiliter	Unit	UCUM	Unit	S	cL	19700101	20991231	
8582	centimeter	Unit	UCUM	Unit	S	cm	19700101	20991231	
705179	per square centimeter	Unit	UCUM	Unit	S	/cm2	19700101	20991231	
9483	square centimeter	Unit	UCUM	Unit	S	cm2	19700101	20991231	
44777662	cubic centimeter	Unit	UCUM	Unit	S	cm3	19700101	20991231	
44777590	centimeter watercolumn	Unit	UCUM	Unit	S	cm[H2O]	19700101	20991231	
9284	circular mil	Unit	UCUM	Unit	S	[cml_i]	19700101	20991231	
32738	centimeter per second	Unit	UCUM	Unit	S	cm/s	19700101	20991231	
44777570	copies per liter	Unit	UCUM	Unit	S	{copies}/L	19700101	20991231	
8799	copies per milliliter	Unit	UCUM	Unit	S	{copies}/mL	19700101	20991231	
8483	counts per minute	Unit	UCUM	Unit	S	{counts}/min	19700101	20991231	
8479	centipoise	Unit	UCUM	Unit	S	cP	19700101	20991231	
9286	cord (US)	Unit	UCUM	Unit	S	[crd_us]	19700101	20991231	
9285	cord (international)	Unit	UCUM	Unit	S	[cr_i]	19700101	20991231	
720856	cycle threshold value	Unit	UCUM	Unit	S	{Ct_value}	20220407	20991231	
45744813	clinical unit	Unit	UCUM	Unit	S	{CU}	19700101	20991231	
9287	cup	Unit	UCUM	Unit	S	[cup_us]	19700101	20991231	
9288	cubic yard	Unit	UCUM	Unit	S	[cyd_i]	19700101	20991231	
8512	day	Unit	UCUM	Unit	S	d	19700101	20991231	
32697	dalton	Unit	UCUM	Unit	S	Da	19700101	20991231	
44777591	Decibel	Unit	UCUM	Unit	S	dB	19700101	20991231	
32960	Decibel per megahertz	Unit	UCUM	Unit	S	dB/MHz	19700101	20991231	
9484	degree	Unit	UCUM	Unit	S	deg	19700101	20991231	
8653	degree Celsius	Unit	UCUM	Unit		[degC]	19700101	20180504	U
9289	degree Fahrenheit	Unit	UCUM	Unit	S	[degF]	19700101	20991231	
710227	degree per second	Unit	UCUM	Unit	S	deg/s	20220506	20991231	
9485	decigram	Unit	UCUM	Unit	S	dg	19700101	20991231	
9290	Didot's point	Unit	UCUM	Unit	S	[didot]	19700101	20991231	
8503	DILS	Unit	UCUM	Unit		{DILS}	19700101	20140103	D
9291	diopter	Unit	UCUM	Unit	S	[diop]	19700101	20991231	
9245	per deciliter	Unit	UCUM	Unit	S	/dL	19700101	20991231	
9486	deciliter	Unit	UCUM	Unit	S	dL	19700101	20991231	
9487	decimeter	Unit	UCUM	Unit	S	dm	19700101	20991231	
710233	day per month	Unit	UCUM	Unit	S	d/mo	20220506	20991231	
8485	DNR	Unit	UCUM	Unit		{DNR}	19700101	20140103	D
8531	DNRTNP	Unit	UCUM	Unit		{DNRTNP}	19700101	20140103	D
8513	dose	Unit	UCUM	Unit		{dose}	19700101	20140103	D
9292	dry pint	Unit	UCUM	Unit	S	[dpt_us]	19700101	20991231	
9293	dry quart	Unit	UCUM	Unit	S	[dqt_us]	19700101	20991231	
9294	dram (apothecary)	Unit	UCUM	Unit	S	[dr_ap]	19700101	20991231	
9295	dram (avoirdupois)	Unit	UCUM	Unit	S	[dr_av]	19700101	20991231	
9296	drop	Unit	UCUM	Unit	S	[drp]	19700101	20991231	
32961	decisecond	Unit	UCUM	Unit	S	ds	19700101	20991231	
8621	day per week	Unit	UCUM	Unit	S	d/wk	19700101	20991231	
710234	day per year	Unit	UCUM	Unit	S	d/y	20220506	20991231	
9297	dye unit	Unit	UCUM	Unit	S	[dye'U]	19700101	20991231	
9488	dyne	Unit	UCUM	Unit	S	dyn	19700101	20991231	
720841	dyne-second per centimeter to the fifth power per square meter	Unit	UCUM	Unit	S	dyn.s/cm5/m2	20220407	20991231	
32703	dyne-second per centimeter to the fifth power	Unit	UCUM	Unit	S	dyn.sec/cm5	19700101	20991231	
9298	elementary charge	Unit	UCUM	Unit	S	[e]	19700101	20991231	
8556	EIA unit	Unit	UCUM	Unit	S	[EIA'U]	19700101	20991231	
8573	EIA value	Unit	UCUM	Unit		[{EIA'value}]	19700101	20140103	U
8600	Elisa unit	Unit	UCUM	Unit	S	[ELU]	19700101	20991231	
9426	ELISA unit per milliliter	Unit	UCUM	Unit	S	[ELU]/mL	19700101	20991231	
9236	per entity	Unit	UCUM	Unit	S	/{entity}	19700101	20991231	
8849	percent enzyme activity	Unit	UCUM	Unit	S	%(enzyme'activity}	19700101	20991231	
8654	Enzyme activity	Unit	UCUM	Unit		[{enzyme'activity}]	19700101	20140103	D
9222	percent eosinophils	Unit	UCUM	Unit	S	%{eos}	19700101	20991231	
8486	EOS	Unit	UCUM	Unit		{EOS}	19700101	20140103	U
9299	permittivity of vacuum	Unit	UCUM	Unit	S	[eps_0]	19700101	20991231	
9489	equivalent	Unit	UCUM	Unit	S	eq	19700101	20991231	
9490	equivalent per liter	Unit	UCUM	Unit	S	eq/L	19700101	20991231	
9491	equivalent per milliliter	Unit	UCUM	Unit	S	eq/mL	19700101	20991231	
9492	equivalent per millimole	Unit	UCUM	Unit	S	eq/mmol	19700101	20991231	
9493	equivalent per micromole	Unit	UCUM	Unit	S	eq/umol	19700101	20991231	
9494	erg	Unit	UCUM	Unit	S	erg	19700101	20991231	
8712	erythrocytes per microliter	Unit	UCUM	Unit	S	{ery}/uL	19700101	20991231	
8480	Ehrlich unit	Unit	UCUM	Unit	S	[EU]	19700101	20991231	
9425	Ehrlich unit per 100 gram	Unit	UCUM	Unit	S	[EU]/100.g	19700101	20991231	
710217	Ehrlich unit per 24 hours	Unit	UCUM	Unit	S	[EU]/(24.h)	20220506	20991231	
8829	Ehrlich unit per deciliter	Unit	UCUM	Unit	S	[EU]/dL	19700101	20991231	
8670	EU per deciliter	Unit	UCUM	Unit		{EU}/dL	19700101	20140103	U
8695	Ehrlich unit per milliliter	Unit	UCUM	Unit	S	[EU]/mL	19700101	20991231	
9495	electronvolt	Unit	UCUM	Unit	S	eV	19700101	20991231	
8481	EV	Unit	UCUM	Unit		{EV}	19700101	20140103	U
9223	percent excretion	Unit	UCUM	Unit	S	%{excretion}	19700101	20991231	
8517	Farad	Unit	UCUM	Unit	S	F	19700101	20991231	
9300	fluid dram (British)	Unit	UCUM	Unit	S	[fdr_br]	19700101	20991231	
9301	fluid dram (US)	Unit	UCUM	Unit	S	[fdr_us]	19700101	20991231	
9224	percent fetal erythrocytes	Unit	UCUM	Unit	S	%{fetal'erythrocytes}	19700101	20991231	
9302	focus forming unit	Unit	UCUM	Unit	S	[FFU]	19700101	20991231	
9496	femtogram	Unit	UCUM	Unit	S	fg	19700101	20991231	
44777592	femtogram per liter	Unit	UCUM	Unit	S	fg/L	19700101	20991231	
710195	femtogram per milliliter	Unit	UCUM	Unit	S	fg/mL	20220506	20991231	
44777563	fluorescence intensity unit	Unit	UCUM	Unit	S	[FiU]	19700101	20991231	
710191	femtokatal	Unit	UCUM	Unit	S	fkat	20220506	20991231	
710198	femtokatal per kilogram	Unit	UCUM	Unit	S	fkat/kg	20220506	20991231	
710197	femtokatal per liter	Unit	UCUM	Unit	S	fkat/L	20220506	20991231	
8583	femtoliter	Unit	UCUM	Unit	S	fL	19700101	20991231	
8655	Farad per liter	Unit	UCUM	Unit	S	F/L	19700101	20991231	
8496	femtoliter platelet mean volume	Unit	UCUM	Unit	S	fL{mpv}	19700101	20991231	
720853	femtoliter per nanoliter	Unit	UCUM	Unit	S	fL/nL	20220407	20991231	
9497	femtometer	Unit	UCUM	Unit	S	fm	19700101	20991231	
9498	femtomole	Unit	UCUM	Unit	S	fmol	19700101	20991231	
710204	femtomole per 24 hours	Unit	UCUM	Unit	S	fmol/(24.h)	20220506	20991231	
9499	femtomole per gram	Unit	UCUM	Unit	S	fmol/g	19700101	20991231	
710196	femtomole per kilogram	Unit	UCUM	Unit	S	fmol/kg	20220506	20991231	
8745	femtomole per liter	Unit	UCUM	Unit	S	fmol/L	19700101	20991231	
9500	femtomole per milligram	Unit	UCUM	Unit	S	fmol/mg	19700101	20991231	
9501	femtomole per milliliter	Unit	UCUM	Unit	S	fmol/mL	19700101	20991231	
9303	fluid ounce (British)	Unit	UCUM	Unit	S	[foz_br]	19700101	20991231	
9304	fluid ounce (US)	Unit	UCUM	Unit	S	[foz_us]	19700101	20991231	
720868	fraction	Unit	UCUM	Unit	S	{fraction}	20220407	20991231	
9305	foot (British)	Unit	UCUM	Unit	S	[ft_br]	19700101	20991231	
9308	fathom (British)	Unit	UCUM	Unit	S	[fth_br]	19700101	20991231	
9309	fathom (international)	Unit	UCUM	Unit	S	[fth_i]	19700101	20991231	
9310	fathom (US)	Unit	UCUM	Unit	S	[fth_us]	19700101	20991231	
9306	foot (international)	Unit	UCUM	Unit	S	[ft_i]	19700101	20991231	
720860	free thyroxine index	Unit	UCUM	Unit	S	{FTI%}	20220407	20991231	
9307	foot (US)	Unit	UCUM	Unit	S	[ft_us]	19700101	20991231	
9311	furlong	Unit	UCUM	Unit	S	[fur_us]	19700101	20991231	
9246	per gram	Unit	UCUM	Unit	S	/g	19700101	20991231	
9313	standard acceleration of free fall	Unit	UCUM	Unit	S	[g]	19700101	20991231	
8504	gram	Unit	UCUM	Unit	S	g	19700101	20991231	
9503	gram percent	Unit	UCUM	Unit	S	g%	19700101	20991231	
9312	Newtonian constant of gravitation	Unit	UCUM	Unit	S	[G]	19700101	20991231	
9502	Gauss	Unit	UCUM	Unit	S	G	19700101	20991231	
44777519	per gram (10*3 per kilogram)	Unit	UCUM	Canonical Unit	S	g-1	19700101	20991231	
9508	gram per 100 gram	Unit	UCUM	Unit	S	g/100.g	19700101	20991231	
44777593	gram per 12 hours	Unit	UCUM	Unit	S	g/(12.h)	19700101	20991231	
44777538	per gram and second	Unit	UCUM	Canonical Unit	S	g-1.s-1	19700101	20991231	
8807	gram per 24 hours	Unit	UCUM	Unit	S	g/(24.h)	19700101	20991231	
720847	gram per 48 hours	Unit	UCUM	Unit	S	g/(48.h)	20220407	20991231	
8791	gram per 5 hours	Unit	UCUM	Unit	S	g/(5.h)	19700101	20991231	
720844	gram per 72 hour	Unit	UCUM	Unit	S	g/(72.h)	20220407	20991231	
45891018	gram per actuation	Unit	UCUM	Unit	S	g/{actuat}	19700101	20991231	
9314	gallon (British)	Unit	UCUM	Unit	S	[gal_br]	19700101	20991231	
9515	gallon (US)	Unit	UCUM	Unit	S	[gal_us]	19700101	20991231	
9316	winchester gallon	Unit	UCUM	Unit	S	[gal_wi]	19700101	20991231	
45891001	gram per application	Unit	UCUM	Unit	S	g/[App]	19700101	20991231	
9516	gilbert	Unit	UCUM	Unit	S	Gb	19700101	20991231	
45891031	Gigabecquerel	Unit	UCUM	Unit	S	GBq	19700101	20991231	
45891028	Gigabecquerel per milliliter	Unit	UCUM	Unit	S	GBq/mL	19700101	20991231	
32701	gram per square centimeter	Unit	UCUM	Unit	S	g/cm2	19700101	20991231	
45956701	gram per cubical centimeter	Unit	UCUM	Unit	S	g/cm3	19700101	20991231	
9247	per gram of creatinine	Unit	UCUM	Unit	S	/g{creat}	19700101	20991231	
44777596	gram of creatinine	Unit	UCUM	Unit	S	g{creat}	19700101	20991231	
8713	gram per deciliter	Unit	UCUM	Unit	S	g/dL	19700101	20991231	
8967	Gram per deciliter and percent	Unit	UCUM	Unit		g/dL.[%]	19700101	20140103	U
8950	gram per deciliter calculated	Unit	UCUM	Unit	S	g/dL{calc}	19700101	20991231	
45890996	gram per dose	Unit	UCUM	Unit	S	g/[dose]	19700101	20991231	
9517	gram-force	Unit	UCUM	Unit	S	gf	19700101	20991231	
9510	gram per gram	Unit	UCUM	Unit	S	g/g	19700101	20991231	
9511	gram per gram of creatinine	Unit	UCUM	Unit	S	g/g{creat}	19700101	20991231	
44777594	gram per hour	Unit	UCUM	Unit	S	g/h	19700101	20991231	
9248	per gram of hemoglobin	Unit	UCUM	Unit	S	/g{HBG}	19700101	20991231	
44777597	gram of hemoglobin	Unit	UCUM	Unit	S	g{HGB}	19700101	20991231	
710228	gigahertz	Unit	UCUM	Unit	S	GHz	20220506	20991231	
9317	gill (British)	Unit	UCUM	Unit	S	[gil_br]	19700101	20991231	
9318	gill (US)	Unit	UCUM	Unit	S	[gil_us]	19700101	20991231	
9512	gram per kilogram	Unit	UCUM	Unit	S	g/kg	19700101	20991231	
8636	gram per liter	Unit	UCUM	Unit	S	g/L	19700101	20991231	
9504	gram-meter	Unit	UCUM	Unit	S	g.m	19700101	20991231	
9513	gram per square meter	Unit	UCUM	Unit	S	g/m2	19700101	20991231	
9507	gram-meter per heart beat	Unit	UCUM	Unit	S	g.m/{hb}	19700101	20991231	
9506	gram meter per heartbeat [proportional to ventricular stroke work]	Unit	UCUM	Unit		g.m/{H.B.}	19700101	20140103	U
9505	gram-meter per heart beat per square meter	Unit	UCUM	Unit	S	g.m/({hb}.m2)	19700101	20991231	
9514	gram per milliliter	Unit	UCUM	Unit	S	g/mL	19700101	20991231	
32702	gram per millimole	Unit	UCUM	Unit	S	g/mmol	19700101	20991231	
44777595	gram per mole	Unit	UCUM	Unit	S	g/mol	19700101	20991231	
9518	gon grade	Unit	UCUM	Unit	S	gon	19700101	20991231	
8609	beta-2 GPI IgA Ab unit	Unit	UCUM	Unit	S	[GPI'IgA'U]	19700101	20991231	
8610	beta-2 GPI IgG Ab unit	Unit	UCUM	Unit	S	[GPI'IgG'U]	19700101	20991231	
8611	beta-2 GPI IgM Ab unit	Unit	UCUM	Unit	S	[GPI'IgM'U]	19700101	20991231	
9100	IgG phospholipid unit	Unit	UCUM	Unit	S	[GPL'U]	19700101	20991231	
9157	IgG phospholipid unit per milliliter	Unit	UCUM	Unit	S	[GPL'U]/mL	19700101	20991231	
8545	GPS IgG	Unit	UCUM	Unit		[{GPS'IgG}]	19700101	20140103	U
8487	anti-phosphatidylserine IgG concentration (GPS) unit	Unit	UCUM	Unit	S	[GPS'U]	19700101	20991231	
8831	anti-phosphatidylserine IgG concentration (GPS) unit per milliliter	Unit	UCUM	Unit	S	[GPS'U]/mL	19700101	20991231	
9319	grain	Unit	UCUM	Unit	S	[gr]	19700101	20991231	
44777534	gram per second (10*-3 kilogram per second)	Unit	UCUM	Canonical Unit	S	g.s-1	19700101	20991231	
8622	gram per time	Unit	UCUM	Unit	S	g/{time}	19700101	20991231	
9249	per gram of total nitrogen	Unit	UCUM	Unit	S	/g{tot'nit}	19700101	20991231	
44777598	gram of total nitrate	Unit	UCUM	Unit	S	g{tot'nit}	19700101	20991231	
9250	per gram of total protein	Unit	UCUM	Unit	S	/g{tot'prot}	19700101	20991231	
44777599	gram of total protein	Unit	UCUM	Unit	S	g{tot'prot}	19700101	20991231	
9509	gram per total weight	Unit	UCUM	Unit	S	g/{tot'wt}	19700101	20991231	
8574	G (anti-prothrombin IgG concentration) unit	Unit	UCUM	Unit	S	[G'U]	19700101	20991231	
9251	per gram of wet tissue	Unit	UCUM	Unit	S	/g{wet'tis}	19700101	20991231	
44777600	gram or wet tissue	Unit	UCUM	Unit	S	g{wet'tis}	19700101	20991231	
9519	gray	Unit	UCUM	Unit	S	Gy	19700101	20991231	
710239	gray per hour	Unit	UCUM	Unit	S	Gy/h	20220506	20991231	
710240	gray per minute	Unit	UCUM	Unit	S	Gy/min	20220506	20991231	
44777557	per hour	Unit	UCUM	Unit	S	/h	19700101	20991231	
9320	planck constant	Unit	UCUM	Unit	S	[h]	19700101	20991231	
8505	hour	Unit	UCUM	Unit	S	h	19700101	20991231	
8518	Henry	Unit	UCUM	Unit	S	H	19700101	20991231	
